Assessor Parcel Number,Jurisdiction Name,Maxium_density_allowed_(units/Acres),Total Capacity,Parcel_size(Acres),total people per parcel,AIN,CENTER_LAT,CENTER_LON
6024009001,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6024009001,33.97138846,-118.2560677
6024009002,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6024009002,33.97128283,-118.2560669
6024009003,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6024009003,33.97117446,-118.2560672
6024009004,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6024009004,33.97108086,-118.2560679
6024009006,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6024009006,33.97101149,-118.2560675
6024011002,UNINCORPORATED LA COUNTY,150.0,13.0,,29.379999999999995,6024011002,33.97045741,-118.2560662
6024011003,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6024011003,33.97036262,-118.2560671
6024011033,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6024011033,33.97023413,-118.2560672
6024013005,UNINCORPORATED LA COUNTY,150.0,13.0,,29.379999999999995,6024013005,33.96917939,-118.256066
6024013006,UNINCORPORATED LA COUNTY,150.0,13.0,,29.379999999999995,6024013006,33.96905582,-118.256066
6024017051,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6024017051,33.96787655,-118.2560519
6024017052,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6024017052,33.967741,-118.2560516
6024017053,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6024017053,33.96761864,-118.2560503
6086031036,UNINCORPORATED LA COUNTY,150.0,104.0,,235.04,6086031036,33.91713575,-118.2640476
6086031037,UNINCORPORATED LA COUNTY,150.0,36.0,,81.35999999999999,6086031037,33.91713405,-118.2648715
6025016004,UNINCORPORATED LA COUNTY,150.0,30.0,,67.8,6025016004,33.97433345,-118.2366445
6025016005,UNINCORPORATED LA COUNTY,150.0,25.0,,56.49999999999999,6025016005,33.97433368,-118.2364676
6025016006,UNINCORPORATED LA COUNTY,150.0,13.0,,29.379999999999995,6025016006,33.9744634,-118.2363028
6025016007,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6025016007,33.9742159,-118.2363021
6025016008,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6025016008,33.97447045,-118.2361364
6025016009,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6025016009,33.97422331,-118.2361354
6025028002,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6025028002,33.97442075,-118.2322098
6025028004,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6025028004,33.97442059,-118.2319447
6025029012,UNINCORPORATED LA COUNTY,150.0,18.0,,40.67999999999999,6025029012,33.97350217,-118.2306017
6025029033,UNINCORPORATED LA COUNTY,150.0,19.0,,42.94,6025029033,33.97388789,-118.2306044
6025029035,UNINCORPORATED LA COUNTY,150.0,24.0,,54.24,6025029035,33.97366857,-118.2306031
6028001015,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6028001015,33.96712243,-118.2560356
6028001016,UNINCORPORATED LA COUNTY,150.0,27.0,,61.02,6028001016,33.96695876,-118.2560358
6028021004,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6028021004,33.9643379,-118.2560671
6028021005,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6028021005,33.96426975,-118.256067
6028021006,UNINCORPORATED LA COUNTY,150.0,35.0,,79.1,6028021006,33.96406722,-118.2560668
6028023001,UNINCORPORATED LA COUNTY,150.0,31.0,,70.05999999999999,6028023001,33.9622184,-118.2560697
6028023002,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6028023002,33.9624032,-118.2560704
6028023003,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6028023003,33.96247121,-118.2560703
6028023004,UNINCORPORATED LA COUNTY,150.0,31.0,,70.05999999999999,6028023004,33.96265485,-118.2560694
6028022001,UNINCORPORATED LA COUNTY,150.0,28.0,,63.28,6028022001,33.96310653,-118.2560682
6028022004,UNINCORPORATED LA COUNTY,150.0,48.0,,108.48,6028022004,33.96348336,-118.2560664
6028019007,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6028019007,33.96498319,-118.2560664
6028019008,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6028019008,33.96488207,-118.2560643
6342037034,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6342037034,34.01706008,-118.1398479
6342037035,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6342037035,34.01702974,-118.1397083
6342037036,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6342037036,34.01700106,-118.1395722
6341040035,UNINCORPORATED LA COUNTY,150.0,73.0,,164.98,6341040035,34.0220713,-118.1564132
6341040021,UNINCORPORATED LA COUNTY,150.0,18.0,,40.67999999999999,6341040021,34.02242459,-118.1563027
6341032001,UNINCORPORATED LA COUNTY,150.0,18.0,,40.67999999999999,6341032001,34.01920667,-118.1500914
6341032002,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6341032002,34.01917658,-118.1499457
6341039039,UNINCORPORATED LA COUNTY,150.0,170.0,,384.2,6341039039,34.02055791,-118.1555497
6341039018,UNINCORPORATED LA COUNTY,150.0,18.0,,40.67999999999999,6341039018,34.02081156,-118.1557079
6342003008,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6342003008,34.02563049,-118.1433204
6342003009,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6342003009,34.02558985,-118.1432535
6342028016,UNINCORPORATED LA COUNTY,150.0,19.0,,42.94,6342028016,34.01899364,-118.1490672
6342028017,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6342028017,34.01896342,-118.1489215
6342033013,UNINCORPORATED LA COUNTY,150.0,19.0,,42.94,6342033013,34.01791021,-118.1439456
6342033014,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6342033014,34.01788017,-118.1438019
6342035014,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6342035014,34.01745217,-118.1417583
6342035034,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6342035034,34.01749214,-118.1418973
6342036017,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6342036017,34.01721436,-118.1406018
6342036018,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6342036018,34.01718657,-118.1404642
6343003032,UNINCORPORATED LA COUNTY,150.0,22.0,,49.72,6343003032,34.01621459,-118.1358184
6343003033,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6343003033,34.01616754,-118.1356497
6343004023,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6343004023,34.01609971,-118.1353288
6343004024,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6343004024,34.01606852,-118.1351809
6343009052,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6343009052,34.01564942,-118.1331164
6343009053,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6343009053,34.01558604,-118.1329732
6343013020,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6343013020,34.01527673,-118.1315583
6343013021,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6343013021,34.0152523,-118.1314386
6343013022,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,6343013022,34.01522636,-118.1313166
6343013024,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6343013024,34.01521877,-118.1310774
6343013051,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6343013051,34.01515794,-118.131189
8030003042,UNINCORPORATED LA COUNTY,150.0,37.0,,83.61999999999999,8030003042,33.9270991,-118.0281226
8030003043,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,8030003043,33.92696946,-118.0279327
8171026001,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,8171026001,33.9839124,-118.0557182
8171026002,UNINCORPORATED LA COUNTY,150.0,18.0,,40.67999999999999,8171026002,33.98400233,-118.0558436
8171026008,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,8171026008,33.98459841,-118.0567296
8171026009,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,8171026009,33.98469121,-118.0568683
8171026011,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,8171026011,33.98486354,-118.0571242
8171026012,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,8171026012,33.98494509,-118.0572541
8171027010,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,8171027010,33.98298883,-118.0549729
8171027011,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,8171027011,33.98301536,-118.0551475
8174019001,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,8174019001,33.99036846,-118.06519
8174019002,UNINCORPORATED LA COUNTY,150.0,9.0,,20.34,8174019002,33.99044297,-118.0652999
8174019003,UNINCORPORATED LA COUNTY,150.0,8.0,,18.08,8174019003,33.9904868,-118.0653642
8011010012,UNINCORPORATED LA COUNTY,18.0,0.0,,,8011010012,33.93346989,-118.0471702
8011010013,UNINCORPORATED LA COUNTY,18.0,4.0,,,8011010013,33.93357529,-118.0473613
8026002002,UNINCORPORATED LA COUNTY,18.0,16.0,,,8026002002,33.92979379,-118.0536605
8026002025,UNINCORPORATED LA COUNTY,18.0,0.0,,,8026002025,33.92991799,-118.0530571
8026022032,UNINCORPORATED LA COUNTY,18.0,9.0,,,8026022032,33.92212485,-118.0546477
8026022033,UNINCORPORATED LA COUNTY,18.0,0.0,,,8026022033,33.9218672,-118.0546313
8151028079,UNINCORPORATED LA COUNTY,50.0,36.0,,68.39999999999999,8151028079,33.93731843,-118.0158775
8151028080,UNINCORPORATED LA COUNTY,50.0,0.0,,0.0,8151028080,33.93761119,-118.0163487
6086018022,UNINCORPORATED LA COUNTY,150.0,63.0,,142.38,6086018022,33.9197731,-118.2656961
6086018021,UNINCORPORATED LA COUNTY,150.0,32.0,,72.32,6086018021,33.91952447,-118.2656972
6154020007,UNINCORPORATED LA COUNTY,18.0,2.0,,,6154020007,33.91231294,-118.2235845
6180003008,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6180003008,33.89643762,-118.1925179
6180009013,UNINCORPORATED LA COUNTY,150.0,52.0,,117.51999999999998,6180009013,33.89574494,-118.1981567
6181029042,UNINCORPORATED LA COUNTY,150.0,18.0,,40.67999999999999,6181029042,33.8917953,-118.1927725
6180024013,UNINCORPORATED LA COUNTY,18.0,2.0,,,6180024013,33.89539025,-118.1882183
6181023008,UNINCORPORATED LA COUNTY,30.0,17.0,,30.6,6181023008,33.88960697,-118.1967406
6181026030,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6181026030,33.89211329,-118.1934933
6202014003,UNINCORPORATED LA COUNTY,150.0,34.0,,76.83999999999999,6202014003,33.96566062,-118.2255272
6008032020,UNINCORPORATED LA COUNTY,150.0,30.0,,67.8,6008032020,33.9817812,-118.2480795
6021015008,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6021015008,33.97409991,-118.2467502
6021015010,UNINCORPORATED LA COUNTY,150.0,149.0,,336.73999999999995,6021015010,33.97355251,-118.2463468
6086031017,UNINCORPORATED LA COUNTY,150.0,36.0,,81.35999999999999,6086031017,33.91795848,-118.2648662
6086031035,UNINCORPORATED LA COUNTY,150.0,70.0,,158.2,6086031035,33.91754625,-118.2648689
6342031034,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6342031034,34.01834739,-118.1459816
6342030031,UNINCORPORATED LA COUNTY,150.0,61.0,,137.86,6342030031,34.01852846,-118.1468071
6134001045,UNINCORPORATED LA COUNTY,150.0,164.0,,370.64,6134001045,33.91217615,-118.2642757
6341040036,UNINCORPORATED LA COUNTY,150.0,57.0,,128.82,6341040036,34.02062033,-118.156751
8030002029,UNINCORPORATED LA COUNTY,150.0,64.0,,144.64,8030002029,33.9253465,-118.0255922
6181029043,UNINCORPORATED LA COUNTY,150.0,84.0,,189.84,6181029043,33.89094396,-118.1926409
6021015050,UNINCORPORATED LA COUNTY,150.0,430.0,,971.8,6021015050,33.97331362,-118.2469985
6341023011,UNINCORPORATED LA COUNTY,150.0,80.0,,180.8,6341023011,34.02609856,-118.1550273
6010020034,UNINCORPORATED LA COUNTY,150.0,148.0,,334.48,6010020034,33.97965458,-118.2482967
6008029028,UNINCORPORATED LA COUNTY,150.0,64.0,,144.64,6008029028,33.98368288,-118.2480748
8171027016,UNINCORPORATED LA COUNTY,150.0,67.0,,151.42,8171027016,33.98359493,-118.0552418
8227001046,UNINCORPORATED LA COUNTY,150.0,78.0,,176.27999999999997,8227001046,33.92483139,-118.0218207
6134001044,UNINCORPORATED LA COUNTY,150.0,174.0,,393.24,6134001044,33.91176925,-118.2642781
6341033037,UNINCORPORATED LA COUNTY,150.0,74.0,,167.23999999999998,6341033037,34.01936762,-118.1508304
6134001020,UNINCORPORATED LA COUNTY,150.0,128.0,,289.28,6134001020,33.91302793,-118.264277
6134001022,UNINCORPORATED LA COUNTY,150.0,382.0,,863.3199999999999,6134001022,33.91441027,-118.2642689
8171027018,UNINCORPORATED LA COUNTY,150.0,66.0,,149.16,8171027018,33.98324975,-118.0547315
8030003035,UNINCORPORATED LA COUNTY,150.0,97.0,,219.22,8030003035,33.9260729,-118.0267807
6343003073,UNINCORPORATED LA COUNTY,150.0,109.0,,246.34,6343003073,34.01655185,-118.1373731
6181029044,UNINCORPORATED LA COUNTY,150.0,69.0,,155.94,6181029044,33.89145456,-118.1926889
6201004025,UNINCORPORATED LA COUNTY,150.0,96.0,,216.96,6201004025,33.97372014,-118.2256689
6134001039,UNINCORPORATED LA COUNTY,150.0,200.0,,452.0,6134001039,33.91520013,-118.2645298
6086013043,UNINCORPORATED LA COUNTY,150.0,63.0,,142.38,6086013043,33.91696759,-118.2691839
6134001034,UNINCORPORATED LA COUNTY,150.0,278.0,,628.28,6134001034,33.91552373,-118.2641147
6181026024,UNINCORPORATED LA COUNTY,150.0,69.0,,155.94,6181026024,33.89155487,-118.1936262
6008036025,UNINCORPORATED LA COUNTY,150.0,148.0,,334.48,6008036025,33.98689677,-118.247389
6343003034,UNINCORPORATED LA COUNTY,150.0,208.0,,470.0799999999999,6343003034,34.017448,-118.1369604
6134001007,UNINCORPORATED LA COUNTY,150.0,428.0,,967.28,6134001007,33.91360666,-118.2642739
6134001041,UNINCORPORATED LA COUNTY,150.0,62.0,,140.11999999999998,6134001041,33.91607653,-118.2648366
6086031065,UNINCORPORATED LA COUNTY,150.0,66.0,,149.16,6086031065,33.91689089,-118.2639254
6201017025,UNINCORPORATED LA COUNTY,150.0,68.0,,153.67999999999998,6201017025,33.97121911,-118.2255761
6086018020,UNINCORPORATED LA COUNTY,150.0,92.0,,207.92,6086018020,33.91919468,-118.2657
6201002035,UNINCORPORATED LA COUNTY,150.0,63.0,,142.38,6201002035,33.97338294,-118.2202313
6202011033,UNINCORPORATED LA COUNTY,150.0,66.0,,149.16,6202011033,33.96616884,-118.2255843
6130005001,UNINCORPORATED LA COUNTY,150.0,44.0,,99.44,6130005001,33.91612422,-118.2703728
6130005002,UNINCORPORATED LA COUNTY,150.0,42.0,,94.92,6130005002,33.91612433,-118.2699329
6130008045,UNINCORPORATED LA COUNTY,150.0,31.0,,70.05999999999999,6130008045,33.91612958,-118.2692842
6130009004,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6130009004,33.91504194,-118.265602
6130009007,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6130009007,33.91533165,-118.265606
6130009008,UNINCORPORATED LA COUNTY,150.0,32.0,,72.32,6130009008,33.91571361,-118.2656003
6130009009,UNINCORPORATED LA COUNTY,150.0,24.0,,54.24,6130009009,33.91595893,-118.2655959
6130010001,UNINCORPORATED LA COUNTY,150.0,13.0,,29.379999999999995,6130010001,33.91293442,-118.2656213
6130010060,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6130010060,33.91404894,-118.2656085
6130011001,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6130011001,33.91261406,-118.2656445
6130011002,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6130011002,33.91246242,-118.2656422
6130011003,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011003,33.91232365,-118.2656431
6130011004,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011004,33.91218489,-118.2656439
6130011005,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011005,33.91204611,-118.2656448
6130011006,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011006,33.91190735,-118.2656458
6130011007,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011007,33.9117686,-118.2656467
6130011008,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011008,33.91162982,-118.2656476
6130011009,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011009,33.91149106,-118.2656485
6130011010,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6130011010,33.91135227,-118.2656494
6130011011,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6130011011,33.91121351,-118.2656503
6130011012,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011012,33.91107475,-118.2656512
6130011013,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011013,33.91093597,-118.2656521
6130011014,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011014,33.9107972,-118.2656531
6130011015,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011015,33.91065844,-118.265654
6130011016,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011016,33.91051968,-118.2656549
6130011017,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011017,33.91038088,-118.2656558
6130011018,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6130011018,33.91024285,-118.2656552
6134001032,UNINCORPORATED LA COUNTY,150.0,41.0,,92.66,6134001032,33.91245709,-118.2646911
6134001040,UNINCORPORATED LA COUNTY,150.0,48.0,,108.48,6134001040,33.91521102,-118.2649851
6134009001,UNINCORPORATED LA COUNTY,150.0,35.0,,79.1,6134009001,33.90970927,-118.2648135
6134009002,UNINCORPORATED LA COUNTY,150.0,40.0,,90.4,6134009002,33.90999319,-118.2648435
6134009003,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6134009003,33.91020055,-118.2648547
6134009004,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6134009004,33.91033689,-118.2648659
6134009005,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6134009005,33.91047436,-118.264865
6134009006,UNINCORPORATED LA COUNTY,150.0,19.0,,42.94,6134009006,33.91061179,-118.2648641
6134009007,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6134009007,33.91074925,-118.2648632
6134009008,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6134009008,33.9108867,-118.2648622
6134009009,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6134009009,33.91102417,-118.2648614
6134009010,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6134009010,33.91116163,-118.2648605
6134009011,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6134009011,33.91129909,-118.2648595
6134009012,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6134009012,33.9114374,-118.2648587
6134009033,UNINCORPORATED LA COUNTY,150.0,45.0,,101.7,6134009033,33.90947376,-118.2648705
6154015024,UNINCORPORATED LA COUNTY,18.0,2.0,,,6154015024,33.90875262,-118.2267421
6154020022,UNINCORPORATED LA COUNTY,18.0,2.0,,,6154020022,33.91180487,-118.2235443
6180002030,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6180002030,33.89645705,-118.190722
6180003015,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6180003015,33.89663269,-118.1937702
6180004013,UNINCORPORATED LA COUNTY,150.0,13.0,,29.379999999999995,6180004013,33.89640246,-118.1965086
6180004016,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6180004016,33.89640319,-118.1961012
6180004017,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6180004017,33.89640552,-118.1959359
6180004021,UNINCORPORATED LA COUNTY,150.0,12.0,,27.12,6180004021,33.89640834,-118.1955186
6180004022,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6180004022,33.89640976,-118.1953543
6180005006,UNINCORPORATED LA COUNTY,150.0,19.0,,42.94,6180005006,33.89638853,-118.1975912
6180005008,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6180005008,33.89639125,-118.1972331
6180005009,UNINCORPORATED LA COUNTY,150.0,30.0,,67.8,6180005009,33.89639469,-118.1969731
6180010001,UNINCORPORATED LA COUNTY,150.0,30.0,,67.8,6180010001,33.89585366,-118.1971527
6180010004,UNINCORPORATED LA COUNTY,150.0,24.0,,54.24,6180010004,33.89576473,-118.1961431
6180010005,UNINCORPORATED LA COUNTY,150.0,37.0,,83.61999999999999,6180010005,33.89586443,-118.1958562
6180013029,UNINCORPORATED LA COUNTY,150.0,31.0,,70.05999999999999,6180013029,33.89590256,-118.1952808
6180014003,UNINCORPORATED LA COUNTY,150.0,28.0,,63.28,6180014003,33.89448474,-118.1936066
6180018028,UNINCORPORATED LA COUNTY,150.0,14.0,,31.64,6180018028,33.89592677,-118.1913926
6181023009,UNINCORPORATED LA COUNTY,30.0,8.0,,14.4,6181023009,33.88938315,-118.1967236
6181026006,UNINCORPORATED LA COUNTY,150.0,21.0,,47.46,6181026006,33.89194933,-118.1935414
6181026007,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6181026007,33.89179047,-118.1934837
6181026023,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6181026023,33.89127682,-118.1934386
6181028040,UNINCORPORATED LA COUNTY,150.0,27.0,,61.02,6181028040,33.89043272,-118.1926291
6181029041,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6181029041,33.8922568,-118.1927181
6185006034,UNINCORPORATED LA COUNTY,150.0,42.0,,94.92,6185006034,33.89780922,-118.1931981
6195019032,UNINCORPORATED LA COUNTY,150.0,20.0,,45.2,6195019032,33.89783834,-118.1938607
6195019037,UNINCORPORATED LA COUNTY,150.0,39.0,,88.13999999999999,6195019037,33.89727568,-118.1938218
6201001003,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6201001003,33.97317335,-118.2182387
6201001004,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201001004,33.97319059,-118.2184028
6201001008,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201001008,33.97325651,-118.2190294
6201001009,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201001009,33.97327296,-118.219186
6201001010,UNINCORPORATED LA COUNTY,150.0,13.0,,29.379999999999995,6201001010,33.97328928,-118.219341
6201001030,UNINCORPORATED LA COUNTY,150.0,34.0,,76.83999999999999,6201001030,33.97323063,-118.2187828
6201001031,UNINCORPORATED LA COUNTY,150.0,50.0,,113.0,6201001031,33.97332365,-118.2196674
6201001032,UNINCORPORATED LA COUNTY,150.0,49.0,,110.74,6201001032,33.97313884,-118.2179116
6201002006,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201002006,33.97345519,-118.2209189
6201002010,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6201002010,33.97352409,-118.2215697
6201002011,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6201002011,33.97354161,-118.2217346
6201002012,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201002012,33.97355883,-118.2219008
6201002015,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201002015,33.97327556,-118.2222451
6201002016,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201002016,33.97324973,-118.2220863
6201002032,UNINCORPORATED LA COUNTY,150.0,35.0,,79.1,6201002032,33.97358861,-118.2221564
6201002034,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201002034,33.97350651,-118.2214044
6201003001,UNINCORPORATED LA COUNTY,150.0,31.0,,70.05999999999999,6201003001,33.97363305,-118.2227337
6201003003,UNINCORPORATED LA COUNTY,150.0,28.0,,63.28,6201003003,33.9736877,-118.2231602
6201003005,UNINCORPORATED LA COUNTY,150.0,19.0,,42.94,6201003005,33.97372579,-118.2235279
6201003006,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6201003006,33.97374301,-118.223704
6201003007,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201003007,33.97376085,-118.2238691
6201003022,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201003022,33.97344545,-118.2239715
6201003023,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201003023,33.97342507,-118.223808
6201003024,UNINCORPORATED LA COUNTY,150.0,15.0,,33.9,6201003024,33.97340939,-118.2236433
6201003025,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201003025,33.97339245,-118.2234791
6201003029,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6201003029,33.97332405,-118.2228242
6201003030,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6201003030,33.97329837,-118.2226517
6201003031,UNINCORPORATED LA COUNTY,150.0,16.0,,36.16,6201003031,33.97377766,-118.2240324
6201003032,UNINCORPORATED LA COUNTY,150.0,50.0,,113.0,6201003032,33.97386483,-118.2248575
6201003033,UNINCORPORATED LA COUNTY,150.0,36.0,,81.35999999999999,6201003033,33.97354372,-118.2249073
6201003900,UNINCORPORATED LA COUNTY,150.0,18.0,,40.67999999999999,6201003900,33.97351175,-118.2246235
6201003904,UNINCORPORATED LA COUNTY,150.0,17.0,,38.42,6201003904,33.97346019,-118.2241351
